-BEGIN HEADER-,,,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Daily Data ,,,,,,,,,,,,
Dates (month/day/year): 02/01/1981 through 12/31/2023 ,,,,,,,,,,,,
Location: Latitude  22.8199   Longitude 83.2828 ,,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 630.4 meters,,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,
T2M                   MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,,,,,
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) ,,,,,,,,,,,,
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) ,,,,,,,,,,,,
TS                    MERRA-2 Earth Skin Temperature (C) ,,,,,,,,,,,,
T2M_RANGE             MERRA-2 Temperature at 2 Meters Range (C) ,,,,,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) ,,,,,,,,,,,,
QV2M                  MERRA-2 Specific Humidity at 2 Meters (g/kg) ,,,,,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,
YEAR,DOY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,ALLSKY_SFC_LW_DWN,QV2M,RH2M,PRECTOTCORR
1990,24-03-1990,26.1,-2.1,12,27.55,14.44,33.28,18.84,400.9,3.6,17.12,0.41
1990,25-03-1990,22.55,-8.25,7.15,24.4,17.52,32.08,14.56,366.5,2.08,12.62,0
1990,26-03-1990,23.79,-8.62,7.58,25.44,17.84,32.92,15.08,385.3,2.08,11.19,0
1990,27-03-1990,25.26,7.9,16.58,26.51,14.42,33.83,19.41,407.6,8.12,41.31,0
1990,28-03-1990,25.61,11.55,18.58,27.11,11.55,31.81,20.26,405.6,9.09,43.5,1.12
1990,29-03-1990,26.86,11.22,19.04,28.79,12.66,33.98,21.33,381.6,8.91,40.06,4.84
1990,30-03-1990,26.92,8.35,17.64,28.4,16.69,35.59,18.91,393.2,7.39,35.19,0
1990,31-03-1990,27.29,4.33,15.8,29.01,16.55,35.76,19.21,392,5.55,25.19,0
1990,01-04-1990,25.48,2.37,13.92,27.09,16.26,34.21,17.96,393.9,4.82,23.62,0.48
1990,02-04-1990,24.9,-0.7,12.1,26.58,16.7,33.58,16.88,381,3.85,19.81,0
1990,03-04-1990,24.94,-0.74,12.09,26.9,15.73,33.33,17.6,401.5,3.85,19.69,0
1990,04-04-1990,24.21,-4.79,9.71,26.07,17.01,33.12,16.12,383.7,2.81,15.12,0
1990,05-04-1990,25.23,-4.75,10.23,26.1,19.45,34.86,15.41,366.6,2.81,15.06,0.55
1990,06-04-1990,26.51,5.8,16.15,28.05,19.86,36.39,16.54,397.2,6.53,29.69,0
1990,07-04-1990,27.51,15.34,21.43,29.08,16.1,35.8,19.7,404.2,11.84,51.5,9.67
1990,08-04-1990,27.37,12.83,20.09,28.39,16,36.04,20.03,410.1,10.13,46.81,1.81
1990,09-04-1990,25.96,6.9,16.43,26.9,16.31,34.61,18.3,365.7,6.65,32.81,0.17
1990,10-04-1990,25.55,1.88,13.71,26.15,19.41,35.8,16.4,351.4,4.76,25.25,1.1
1990,11-04-1990,27.64,1.13,14.38,28.04,19.66,37.92,18.26,361,4.46,20.75,0
1990,12-04-1990,29.7,1.61,15.65,30.09,18.89,39.74,20.85,376.8,4.64,18.94,0
1990,13-04-1990,30.56,3.93,17.24,31.72,17.8,40.12,22.33,417.2,5.43,20.44,0
1990,14-04-1990,29.6,1,15.3,30.89,17.41,38.81,21.4,367.2,4.46,18.38,0
1990,15-04-1990,28.26,-2.74,12.76,29.48,18.62,37.9,19.28,362.8,3.3,14.44,0
1990,16-04-1990,28.97,-0.45,14.26,30.17,19.51,38.93,19.42,332.8,3.91,16,0
1990,17-04-1990,31.01,0.54,15.77,31.75,16.86,39.98,23.12,376.8,4.21,15.19,0
1990,18-04-1990,32.19,0.85,16.52,32.43,17.74,41.25,23.5,341.3,4.33,14.56,0
1990,19-04-1990,32.29,0.73,16.51,32.53,16.99,41.22,24.23,330.8,4.27,14.38,0
1990,20-04-1990,31.72,2.47,17.09,33.11,17.37,40.68,23.3,359.8,4.88,16.88,0
1990,21-04-1990,32.26,0.39,16.33,33.58,17.28,41.44,24.16,390.2,4.21,13.69,0
1990,22-04-1990,32.25,-0.38,15.94,34.05,18.45,41.7,23.25,362,3.91,13.38,0
1990,23-04-1990,32.07,1.79,16.93,33.86,18.08,41.15,23.07,367.9,4.64,15.94,0
1990,24-04-1990,31.87,-2.48,14.69,33.3,17.38,40.81,23.43,379,3.36,11.69,0
1990,25-04-1990,32.32,-0.5,15.91,33.69,18.19,41.59,23.41,357.1,3.91,12.69,0
1990,26-04-1990,33.65,0.03,16.84,34.88,17.43,42.54,25.11,386.5,4.03,12.62,0
1990,27-04-1990,34.37,1.73,18.05,35.48,16.31,42.86,26.55,409.3,4.58,13.38,0
1990,28-04-1990,33.84,2.62,18.23,35.08,14.27,40.73,26.45,435.7,4.94,14.5,0
1990,29-04-1990,33.39,5.32,19.35,34.88,14.78,40.9,26.13,415,5.98,18,0.44
1990,30-04-1990,31.72,12.08,21.9,33.15,13.68,39.06,25.38,405.1,9.46,31.44,3.65
1990,01-05-1990,28.72,16.86,22.79,30.65,13.2,35.51,22.31,421.9,12.88,51.44,7.19
1990,02-05-1990,29.93,17.55,23.73,31.36,14.59,37.37,22.79,412.8,13.49,51.69,2.92
1990,03-05-1990,31.56,14.2,22.88,32.79,16.38,39.49,23.12,420.5,11.11,40.19,1.21
1990,04-05-1990,30.49,13.69,22.09,32.13,12.41,36.99,24.58,421.4,10.56,38.62,3.8
1990,05-05-1990,27.7,17.04,22.37,28.06,10.68,32.69,22.01,412.8,13,54,31.68
1990,06-05-1990,28.98,15.3,22.14,30.17,14.08,36.01,21.94,418.8,11.66,45.94,0.11
1990,07-05-1990,27.73,18.86,23.3,28.83,10.16,32.93,22.76,431.3,14.59,60.31,14.99
1990,08-05-1990,27.32,19.32,23.32,28.66,12.16,33.52,21.36,423.1,15.08,64.75,7.14
1990,09-05-1990,27.08,19.16,23.12,28.55,10.76,32.9,22.15,418.6,14.95,64.44,0
1990,10-05-1990,27.04,18.73,22.88,28.52,11.7,33.1,21.4,433.7,14.53,63.5,0
1990,11-05-1990,25.82,19.1,22.46,27.09,8.95,30.94,21.99,429,14.83,68.31,0.23
1990,12-05-1990,25.43,19.72,22.57,26.69,8.16,29.77,21.61,428.6,15.44,72.5,0.54
1990,13-05-1990,26.01,20.65,23.33,27.3,8.89,31.3,22.41,436.7,16.42,74.25,12.17
1990,14-05-1990,27.22,20.28,23.75,28.24,11.02,33.02,22.01,440.2,16.11,68.62,8.89
1990,15-05-1990,29,19.38,24.19,30.12,11.01,34.09,23.08,423.9,15.2,58.12,5.55
1990,16-05-1990,30.75,19.4,25.07,32.4,13.25,37.3,24.05,427.9,15.2,53.44,0.97
1990,17-05-1990,31.28,19.58,25.43,32.56,10.73,37.23,26.5,448.3,15.38,52.12,0.07
1990,18-05-1990,30.91,19.66,25.29,32.76,11.06,36.42,25.36,449.8,15.44,53.31,0.56
1990,19-05-1990,31.69,18.33,25.01,33.12,13.3,38.23,24.92,437.9,14.34,49.12,1.22
1990,20-05-1990,32.19,17.74,24.97,33.56,13.52,38.82,25.3,446.5,13.85,46.06,3.73
1990,21-05-1990,32.51,14.45,23.48,33.26,12.16,39.26,27.11,450.2,11.41,38,1.26
1990,22-05-1990,31.93,14.1,23.01,33.29,15.73,39.51,23.78,439.4,10.99,38.12,0.74
1990,23-05-1990,31.81,14.04,22.92,32.83,15.1,39.39,24.3,448.1,11.11,39.12,0.98
1990,24-05-1990,32.07,13.57,22.82,32.75,13.84,39.44,25.6,449.3,10.56,35.5,0.4
1990,25-05-1990,32.33,13.54,22.94,33.43,16.91,40.58,23.68,452.9,10.93,38.56,0.1
1990,26-05-1990,32.53,14.05,23.29,33.29,17.84,41,23.15,449.3,11.23,39.06,2.09
1990,27-05-1990,32.9,17.69,25.3,34.33,15.4,40.82,25.41,449.7,13.85,45.56,0.51
1990,28-05-1990,33.4,16.23,24.82,34.58,16.04,41.28,25.25,446.1,12.51,39.06,0
1990,29-05-1990,31.55,18.47,25.01,32.83,11.73,37.94,26.21,462.3,14.34,48,0.2
1990,30-05-1990,31.42,18.6,25.01,33.19,11.66,37.74,26.08,456.7,14.47,48.62,0.45
1990,31-05-1990,30.43,19.94,25.19,32.31,9.45,35.37,25.92,458.6,15.75,55.38,4.05
1990,01-06-1990,31.32,19.54,25.43,33.65,12,37.47,25.48,443.4,15.38,52.12,0.49
1990,02-06-1990,29.4,21.11,25.26,31.15,9.73,35.27,25.54,434.6,16.91,62.69,6.22
1990,03-06-1990,29.08,19.96,24.52,30.14,12.02,36.05,24.02,433.8,15.81,61.19,6.26
1990,04-06-1990,30.18,20.52,25.35,31.67,13.39,36.97,23.58,438.2,16.36,59.81,7.41
1990,05-06-1990,31.15,19.44,25.3,33.2,15.35,39.11,23.76,450,15.38,54.75,0.68
1990,06-06-1990,31.62,17.54,24.58,33.59,14.46,39.26,24.8,446.3,13.79,48.12,2.2
1990,07-06-1990,32.01,17.08,24.55,33.87,16.27,40.54,24.26,447.1,13.37,46.94,0.03
1990,08-06-1990,32.75,17.72,25.23,34.83,15.72,40.76,25.05,451.8,13.85,45.88,0.03
1990,09-06-1990,31.99,18.34,25.16,33.49,11.46,37.86,26.4,446.8,14.4,48.19,0.33
1990,10-06-1990,31.76,19.27,25.51,33.65,12.82,38.7,25.87,442.3,15.2,50.94,3.03
1990,11-06-1990,32.14,18.89,25.51,33.72,15.02,39.76,24.74,443,14.89,50.62,4.3
1990,12-06-1990,31.99,16.64,24.31,33.59,13.12,39.04,25.92,441.6,13.12,44.88,0.71
1990,13-06-1990,31.51,16.23,23.87,32.94,13.31,38.83,25.52,429.5,12.63,43.75,0
1990,14-06-1990,31,17.07,24.03,32.56,13.38,38.46,25.08,421.6,13.24,46.81,0.47
1990,15-06-1990,26.9,21.8,24.35,27.5,5.41,29.73,24.31,426.6,17.7,74.19,10.64
1990,16-06-1990,26.36,21.3,23.83,27.55,9.32,31.74,22.41,428.6,17.21,75.56,30.51
1990,17-06-1990,26.38,21.44,23.91,27.53,8.45,31.16,22.71,432.8,17.33,76.12,13.43
1990,18-06-1990,28.32,21.34,24.83,30.17,13.04,35,21.97,436.9,17.21,68.81,1.75
1990,19-06-1990,28.73,22.62,25.67,29.56,7.7,32.76,25.06,437.5,18.68,71.12,12.55
1990,20-06-1990,26.95,24.09,25.52,27.31,4.77,29.79,25.02,425.6,20.32,85,7.81
1990,21-06-1990,27.29,23.69,25.49,28.27,7.2,31.36,24.15,416.2,19.84,81.94,29.62
1990,22-06-1990,25.5,23.41,24.45,25.68,3.98,27.9,23.92,419,19.53,88.5,22.18
1990,23-06-1990,25.26,22.8,24.03,25.37,3.48,27.23,23.74,403,18.8,86.69,5.26
1990,24-06-1990,25.26,23.01,24.13,25.43,5.12,28.28,23.16,407.6,19.04,87.75,36.51
1990,25-06-1990,26.48,23.84,25.16,26.86,7.07,30.42,23.35,429.5,20.02,86.19,31.66
1990,26-06-1990,26.76,23.51,25.14,26.83,6.96,30.57,23.61,418.5,19.65,83.38,4.59
1990,27-06-1990,25.83,23.71,24.76,25.66,3.9,27.93,24.03,419.2,19.84,88.25,7.49
1990,28-06-1990,25.72,23.74,24.73,25.93,5.17,28.72,23.55,421.9,19.9,89.19,25.57
1990,29-06-1990,26.29,23.35,24.82,26.76,6.79,29.99,23.2,428.7,19.41,84.69,5.93
1990,30-06-1990,25.72,23.45,24.58,25.87,4.48,28.3,23.83,421.3,19.53,87.69,2.3
1990,01-07-1990,26.1,23.39,24.75,26.73,7.17,30.37,23.19,419.5,19.53,85.75,1.22
1990,02-07-1990,26.12,23.8,24.96,26.41,6.83,29.91,23.08,417.5,20.08,87.62,29
1990,03-07-1990,25.26,23.33,24.3,25.39,5.23,27.81,22.58,412.6,19.47,89.38,54.2
1990,04-07-1990,25.44,22.9,24.17,26.01,7.26,29.56,22.31,425.9,18.86,86.5,7.8
1990,05-07-1990,25,22.66,23.83,25.23,4.91,28.1,23.19,428.9,18.55,87.38,2.16
1990,06-07-1990,25.65,22.97,24.31,26.29,7.41,29.77,22.37,422.4,18.86,85.94,3.36
1990,07-07-1990,25.37,22.99,24.19,25.74,6.59,29.12,22.55,421.1,18.92,87.31,11.18
1990,08-07-1990,24.7,22.9,23.8,24.76,4.01,27.23,23.22,415.4,18.8,89.94,11.86
1990,09-07-1990,23.99,22.33,23.16,23.98,3.49,25.92,22.43,420.1,18.19,90.56,9.54
1990,10-07-1990,25.04,22.68,23.86,25.4,6.76,28.6,21.84,422.4,18.62,87.38,9.31
1990,11-07-1990,24.77,23.01,23.89,24.9,5.34,27.92,22.58,427.2,18.98,90.19,3.96
1990,12-07-1990,25.37,23.3,24.33,25.59,6.57,29.39,22.82,431.4,19.35,88.75,18.6
1990,13-07-1990,24.39,23.01,23.7,24.3,3.54,26.61,23.07,428.4,19.04,92.12,7.04
1990,14-07-1990,24.9,23.17,24.03,24.81,4.82,27.85,23.04,415.2,19.23,90.38,20.79
1990,15-07-1990,26.25,23.65,24.95,26.62,6.94,30.15,23.21,424.5,19.78,86.44,20.52
1990,16-07-1990,24.77,22.9,23.83,25.08,6.95,28.44,21.49,421.9,18.92,89.62,12.16
1990,17-07-1990,24.55,22.12,23.33,24.94,7.7,28.95,21.25,424.7,18.01,86.94,0.99
1990,18-07-1990,25.29,23.26,24.27,25.68,7.3,29.46,22.15,429.4,19.35,89.06,1.24
1990,19-07-1990,24.53,23.31,23.92,24.4,3.77,26.74,22.98,421.2,19.41,92.94,4.08
1990,20-07-1990,24.48,22.52,23.5,24.86,4.91,27.2,22.3,413.8,18.43,89.25,19.21
1990,21-07-1990,25,23.29,24.15,25.05,5.42,28.4,22.98,421.6,19.35,90.5,20.98
1990,22-07-1990,24.41,22.95,23.69,24.41,3.73,26.54,22.82,423,18.98,91.69,8.07
1990,23-07-1990,26.06,23.88,24.97,26.17,6.62,29.9,23.28,424.2,20.08,88.44,3.84
1990,24-07-1990,25.89,23.65,24.77,26.08,6.49,29.56,23.07,427.1,19.78,88.06,13.73
1990,25-07-1990,24.46,22.34,23.4,24.93,7.15,28.6,21.46,416.6,18.25,88.5,2.43
1990,26-07-1990,24.95,22.98,23.97,25.37,6.44,28.68,22.24,422.7,19.04,89.25,0.38
1990,27-07-1990,25.06,23.74,24.4,24.89,3.02,26.67,23.65,412.7,19.9,92.44,4.85
1990,28-07-1990,24.14,22.88,23.51,24.03,3.73,26.44,22.72,405.2,18.86,92.75,9.73
1990,29-07-1990,24.42,22.69,23.56,24.4,5.91,27.95,22.05,418,18.62,90.44,15.75
1990,30-07-1990,24.5,22.94,23.72,24.48,4.52,27.15,22.62,420.1,18.92,91.19,10.73
1990,31-07-1990,24.63,23.48,24.05,24.58,4.14,26.59,22.45,427.7,19.59,93.31,16.97
1990,01-08-1990,24.93,23.82,24.37,24.83,3.44,26.95,23.51,417.2,20.02,93.56,8.36
1990,02-08-1990,24.71,22.43,23.57,24.89,5.38,28.07,22.69,421.6,18.31,87.69,8.13
1990,03-08-1990,24.52,22.78,23.65,24.56,5.79,27.94,22.15,422.5,18.68,90.25,19.73
1990,04-08-1990,24.78,22.61,23.69,25.05,6.14,28.23,22.09,428.2,18.43,88.25,7.33
1990,05-08-1990,24.86,22.62,23.74,24.74,5.71,27.86,22.15,426.9,18.49,87.62,1.86
1990,06-08-1990,25.44,22.69,24.06,25.55,5.82,28.62,22.79,420.5,18.55,85.31,0.57
1990,07-08-1990,24.44,23.14,23.79,24.39,3.47,26.34,22.87,427.4,19.04,92.5,12.25
1990,08-08-1990,25.08,22.82,23.95,25.27,6.22,28.76,22.54,432.6,18.68,87.88,3.74
1990,09-08-1990,25.28,22.93,24.11,25.69,7.02,29.26,22.23,415.3,18.8,87.5,8.09
1990,10-08-1990,25.39,22.94,24.16,25.8,7,29.21,22.21,413.2,18.8,87,11.6
1990,11-08-1990,25.95,23.23,24.58,26.19,7.72,29.58,21.87,424.7,19.23,85.5,1.49
1990,12-08-1990,24.89,23.66,24.28,24.83,3.91,26.97,23.06,413.8,19.78,92.88,17.61
1990,13-08-1990,24.5,23,23.75,24.39,4.69,27.03,22.34,423.5,18.98,91.56,45.64
1990,14-08-1990,25.65,23.43,24.54,25.71,6.93,29.51,22.58,428.7,19.47,88.12,18.87
1990,15-08-1990,25.87,23.59,24.73,25.79,6.45,29.46,23.01,419.8,19.71,87.81,7.04
1990,16-08-1990,25.62,23.8,24.71,25.55,6.21,28.87,22.67,429.3,19.96,89.94,4.64
1990,17-08-1990,25.01,23.17,24.09,25.16,4.69,27.53,22.85,426.3,19.17,89.81,8.41
1990,18-08-1990,24.82,22.42,23.62,25.29,7.41,28.69,21.29,425.5,18.31,87.19,13.86
1990,19-08-1990,26.04,23.54,24.79,26.44,8.9,30.8,21.89,423.7,19.65,86.88,6.85
1990,20-08-1990,26.45,23.75,25.1,26.76,7.41,30.08,22.67,421.7,19.84,85.88,0.89
1990,21-08-1990,26.19,24.04,25.12,26.38,6.16,29.37,23.21,429.8,20.26,88.56,3.14
1990,22-08-1990,25.76,23.55,24.65,25.7,6.26,29.18,22.92,429.5,19.71,88.06,8
1990,23-08-1990,25.38,23.48,24.43,25.58,6.38,28.96,22.57,426.3,19.53,89.62,16.73
1990,24-08-1990,25.3,23.16,24.23,25.68,5.96,28.71,22.75,405,19.1,88.5,2.21
1990,25-08-1990,25.65,23.51,24.58,25.81,7.14,29.66,22.52,414.4,19.53,88.5,3.2
1990,26-08-1990,24.87,23.15,24.01,24.87,4.94,27.79,22.86,425.5,19.1,90.44,0.7
1990,27-08-1990,24.9,23.8,24.35,24.73,3.31,26.81,23.5,422.5,19.9,93.62,0.68
1990,28-08-1990,26.14,23.72,24.93,26.24,6.91,30.18,23.26,430.4,19.78,87.44,3.51
1990,29-08-1990,25.9,23.74,24.82,25.9,6.62,29.49,22.87,431.7,19.84,88.44,3.24
1990,30-08-1990,25.34,23.15,24.25,25.48,6.82,29.01,22.19,426.2,19.17,88.19,8.64
1990,31-08-1990,25.79,23.49,24.64,26.01,7.38,29.88,22.51,421.6,19.53,87.81,4.52
1990,01-09-1990,26.56,23.97,25.26,26.75,7.02,30.61,23.58,431,20.08,86.5,0.7
1990,02-09-1990,26.54,23.4,24.98,26.69,7.54,30.62,23.08,413.3,19.41,84.06,0
1990,03-09-1990,25,23.13,24.06,25.05,5.14,28.06,22.92,410.7,19.1,89.69,8.1
1990,04-09-1990,24.37,23.01,23.69,24.3,4.4,27.2,22.8,419.3,19.04,92.25,26.01
1990,05-09-1990,23.93,22.29,23.11,24.09,6.3,27.65,21.35,420.9,18.19,90.81,14.67
1990,06-09-1990,24.61,22.69,23.65,24.84,5.67,28.08,22.41,424.9,18.62,89.5,23.71
1990,07-09-1990,24.62,22.8,23.71,24.77,7.23,28.87,21.64,426.8,18.68,90,15.87
1990,08-09-1990,25.05,22.94,24,25.28,6.48,28.65,22.16,415.7,18.8,88.69,1.73
1990,09-09-1990,24.96,23.29,24.12,24.9,6.14,28.28,22.14,418.8,19.23,90.69,1.81
1990,10-09-1990,24.6,23.24,23.92,24.38,5.03,27.56,22.53,422.2,19.17,92.31,1.71
1990,11-09-1990,24.48,22.24,23.36,24.7,6.36,28.15,21.79,419.7,18.01,88,15.74
1990,12-09-1990,24.76,22.15,23.46,25.08,7.44,28.62,21.18,420.4,18.01,86.19,18.05
1990,13-09-1990,25.32,23.29,24.3,25.41,7,29.48,22.48,422,19.29,89.12,15.79
1990,14-09-1990,24.94,23.8,24.37,24.78,2.82,26.4,23.58,417.4,19.9,93.38,25.21
1990,15-09-1990,25.04,23.48,24.26,25.05,4.39,27.61,23.22,424.9,19.47,91.25,16.39
1990,16-09-1990,24.84,23.26,24.05,24.94,5.48,28.14,22.65,424.2,19.23,91.12,0.98
1990,17-09-1990,24.94,22.76,23.86,25.15,5.8,28.34,22.54,429.6,18.62,88.31,0.43
1990,18-09-1990,24.08,22.21,23.14,24.11,6.42,27.58,21.15,425.1,18.07,89.69,0.11
1990,19-09-1990,24.4,22.32,23.36,24.69,6.23,28.16,21.94,410.1,18.19,88.62,0.84
1990,20-09-1990,24.44,22.39,23.41,24.73,6.31,27.94,21.63,424.3,18.19,88.81,3.92
1990,21-09-1990,24.4,22.37,23.38,24.65,6.19,27.95,21.76,423.5,18.19,89.06,2.5
1990,22-09-1990,24.57,22.6,23.58,24.78,6.01,27.96,21.95,412.8,18.43,89.25,4.49
1990,23-09-1990,24.82,22.82,23.82,25.01,6.52,28.4,21.87,418.2,18.68,89.19,2.7
1990,24-09-1990,23.77,23.03,23.4,23.6,2.81,25.3,22.5,420.9,18.92,95.5,3.52
1990,25-09-1990,23.96,22.68,23.32,23.85,4.38,26.7,22.32,421.8,18.49,92.69,3.73
1990,26-09-1990,24.1,22.4,23.26,24,5.89,27.43,21.54,414.3,18.19,90.5,8.22
1990,27-09-1990,23.97,22.58,23.27,23.94,5.64,27.26,21.62,417.1,18.37,92.19,5.56
1990,28-09-1990,23.73,22.43,23.08,23.65,5.13,26.77,21.64,418.6,18.19,92.62,9.87
1990,29-09-1990,24.25,21.33,22.79,24.27,7.73,28.3,20.57,417.3,17.03,84.69,17.48
1990,30-09-1990,24.17,21.58,22.87,24.12,6.4,27.83,21.42,412.8,17.27,86,3.91
1990,01-10-1990,23.73,21.76,22.75,23.74,7.18,27.69,20.51,410.9,17.52,89.31,1.68
1990,02-10-1990,23.55,21.93,22.74,23.51,5.71,26.92,21.22,417,17.7,90.94,6.63
1990,03-10-1990,23.62,22.3,22.97,23.62,5.51,26.93,21.42,424,18.13,92.5,9.63
1990,04-10-1990,23.78,22.51,23.15,23.68,5.28,26.96,21.68,410.8,18.37,92.75,14.53
1990,05-10-1990,23.58,22.43,23.01,23.44,4.79,26.25,21.46,420.8,18.25,93.31,19.06
1990,06-10-1990,24.24,22.66,23.45,24.1,5.52,27.54,22.02,426.6,18.49,91.19,37.34
1990,07-10-1990,24.18,22.6,23.39,24.14,5.51,27.27,21.76,407.6,18.43,91.19,5.08
1990,08-10-1990,24.28,22.4,23.34,24.33,6.65,28.28,21.62,414.9,18.19,89.81,1.58
1990,09-10-1990,24.42,21.88,23.15,24.58,7.25,28.6,21.35,418.3,17.58,86.56,1.61
1990,10-10-1990,23.66,21.88,22.77,23.71,6.84,27.76,20.92,413.3,17.58,90.12,10.25
1990,11-10-1990,21.77,20.69,21.23,21.65,5.02,24.26,19.24,424,16.3,93.56,5.94
1990,12-10-1990,21.63,19.03,20.33,21.56,8.88,26.69,17.82,421,14.71,86.12,7.53
1990,13-10-1990,21.88,18.87,20.37,21.74,9.42,26.92,17.5,410.9,14.53,84.06,7.07
1990,14-10-1990,21.98,18.52,20.26,21.67,8.62,26.94,18.33,410.4,14.22,81.69,0.59
1990,15-10-1990,20.3,17.13,18.71,19.98,9.54,25.72,16.19,363.5,13,83.12,1.12
1990,16-10-1990,20.35,14.36,17.35,18.64,10.77,25.44,14.68,365.1,10.93,69.88,0.26
1990,17-10-1990,21.29,14.17,17.73,19.41,10.87,26.85,15.98,367.1,10.8,64.44,0
1990,18-10-1990,21.01,15.88,18.44,19.7,10.24,27.08,16.84,362.6,12.15,73.31,0
1990,19-10-1990,21.08,15.63,18.36,19.9,10.33,27.12,16.8,359.2,11.84,72.25,0
1990,20-10-1990,21.4,16.52,18.97,20.1,10.18,27.07,16.9,365.1,12.57,74.5,0
1990,21-10-1990,21.58,16.58,19.08,20.38,8.91,26.98,18.06,373.5,12.63,73.88,0
1990,22-10-1990,20.79,16.77,18.78,20.12,9.32,26.15,16.83,393,12.76,78.62,0
1990,23-10-1990,20.4,15.44,17.92,19.85,10.7,25.89,15.19,391.5,11.66,74.56,0
1990,24-10-1990,20.36,14.06,17.21,19.74,9.32,25.93,16.6,413.9,10.68,68.88,0
1990,25-10-1990,20.67,12.92,16.8,19.33,9.28,26.08,16.8,398.5,10.01,62.38,1.47
1990,26-10-1990,20.86,15.15,18.01,19.79,8.94,25.48,16.55,409.3,11.47,70.44,1.83
1990,27-10-1990,21.4,17.4,19.4,21.12,8.16,25.94,17.78,405.1,13.24,78.94,0.01
1990,28-10-1990,19.87,18.26,19.07,19.33,5.07,22.64,17.57,401.9,13.98,90.56,0.1
1990,29-10-1990,19.74,15.98,17.87,19.29,9.94,25.8,15.87,384.5,12.08,80.56,0
1990,30-10-1990,18.6,12.21,15.4,17.49,10.61,24.84,14.23,362.1,9.46,67.94,0
1990,31-10-1990,17.94,12.32,15.12,16.76,11.22,24.56,13.34,352.4,9.58,70.88,0
1990,01-11-1990,17.11,11.9,14.51,16.12,11.97,23.86,11.89,363.2,9.28,72.94,0
1990,02-11-1990,17.54,13.83,15.69,16.97,12.96,24.44,11.49,355.3,10.62,80.25,0
1990,03-11-1990,18.55,16.38,17.47,18.26,8.89,23.55,14.65,380.6,12.51,87.56,0.01
1990,04-11-1990,21.4,19.37,20.39,21.43,9.55,26.62,17.07,394.5,15.14,88.88,0.28
1990,05-11-1990,21.69,19.77,20.73,21.67,7.18,26.13,18.95,424.7,15.44,89.38,0.47
1990,06-11-1990,20.98,19.27,20.12,20.83,6.26,24.81,18.55,422.8,14.95,90.19,8.91
1990,07-11-1990,19.23,15.33,17.28,18.85,10.01,24.76,14.75,414.4,11.66,79.12,0.22
1990,08-11-1990,18.39,11.44,14.91,16.99,12.92,25.3,12.38,354.5,9.03,65.5,0.02
1990,09-11-1990,17.99,11.05,14.51,16.15,10.52,24.29,13.77,352.6,8.79,65,0
1990,10-11-1990,16.52,10.56,13.54,15.08,12.07,23.3,11.23,366,8.48,69.12,0
1990,11-11-1990,17.26,10.34,13.8,15.45,12.37,23.74,11.37,355.9,8.36,65.12,0
1990,12-11-1990,18.21,14.65,16.43,17.76,12.36,25.09,12.73,375.1,11.23,80.75,0
1990,13-11-1990,19.65,17.01,18.33,19.48,10.62,25.46,14.84,381.2,12.94,85.69,0
1990,14-11-1990,20.82,17.67,19.24,20.46,11.21,26.84,15.63,377.4,13.43,83.5,0
1990,15-11-1990,20.98,17.62,19.3,20.73,11.49,27.13,15.65,369.7,13.43,82.69,0
1990,16-11-1990,20.07,17.26,18.66,19.92,9.99,25.6,15.61,361.9,13.12,84.75,0
1990,17-11-1990,17.57,10.98,14.27,16.26,10.87,23.69,12.82,345.5,8.73,66.88,0
1990,18-11-1990,16.03,10.04,13.04,14.93,11.59,22.85,11.26,353.3,8.18,69.06,0
1990,19-11-1990,16.44,10.69,13.56,15.14,10.75,22.33,11.58,355.6,8.54,69.62,0
1990,20-11-1990,17.07,12.4,14.73,16.1,11.11,23.13,12.01,356.4,9.58,75.19,0
1990,21-11-1990,17.44,12.73,15.08,16.19,12.38,24.15,11.76,365.2,9.77,75.5,0
1990,22-11-1990,18.34,12.65,15.49,16.73,10.41,24.2,13.8,345.4,9.7,70.38,0
1990,23-11-1990,18.3,13.16,15.73,17.19,10.72,24.57,13.85,348.2,10.01,73.38,0
1990,24-11-1990,18.36,13.87,16.11,17.63,10.37,24.69,14.31,374.9,10.5,76.19,0
